ZCTA5,STATE,COUNTY,TRACT,GEOID,POPPT,HUPT,AREAPT, AREALANDPT,ZPOP,ZHU,ZAREA,ZAREALAND,TRPOP,TRHU,TRAREA,TRAREALAND,ZPOPPCT,ZHUPCT,ZAREAPCT,ZAREALANDPCT,TRPOPPCT,TRHUPCT,TRAREAPCT,TRAREALANDPCT
03038,33,015,003601,33015003601,6817,2427,18486251,18393683,33269,13415,95458101,93204530,6817,2427,18486251,18393683,20.49,18.09,19.37,19.73,100,100,100,100
03038,33,015,003602,33015003602,5591,2028,30592821,29155115,33269,13415,95458101,93204530,5593,2030,30600095,29162389,16.81,15.12,32.05,31.28,99.96,99.9,99.98,99.98
03038,33,015,003703,33015003703,123,101,163676,163676,33269,13415,95458101,93204530,5104,2038,36584076,36418743,.37,.75,.17,.18,2.41,4.96,.45,.45
03038,33,015,003901,33015003901,49,19,104842,104842,33269,13415,95458101,93204530,4076,1551,8902551,8869677,.15,.14,.11,.11,1.2,1.23,1.18,1.18
03038,33,015,104102,33015104102,4,26,778546,778546,33269,13415,95458101,93204530,3742,1615,19200682,17662328,.01,.19,.82,.84,.11,1.61,4.05,4.41
03042,33,015,059000,33015059000,6341,2698,67805740,67243946,6341,2698,67805740,67243946,6411,2723,67943160,67381366,100,100,100,100,98.91,99.08,99.8,99.8
03043,33,011,019501,33011019501,26,11,3236109,3236109,1573,747,82578833,81180671,1683,687,79083533,78783023,1.65,1.47,3.92,3.99,1.54,1.6,4.09,4.11
03043,33,011,021500,33011021500,1547,736,79342724,77944562,1573,747,82578833,81180671,4950,2353,190272251,186544350,98.35,98.53,96.08,96.01,31.25,31.28,41.7,41.78
03044,33,015,054000,33015054000,4263,1565,44515362,43792587,4263,1565,44515362,43792587,4283,1573,45028712,44305937,100,100,100,100,99.53,99.49,98.86,98.84
03045,33,011,002701,33011002701,3807,1495,36947038,36788438,13560,5202,93954406,92372713,3807,1495,36947038,36788438,28.08,28.74,39.32,39.83,100,100,100,100
03045,33,011,002702,33011002702,5999,2382,40905121,39893140,13560,5202,93954406,92372713,6029,2394,41253452,40241471,44.24,45.79,43.54,43.19,99.5,99.5,99.16,99.13
03045,33,011,002800,33011002800,3754,1325,16102247,15691135,13560,5202,93954406,92372713,7815,2452,18844346,18432971,27.68,25.47,17.14,16.99,48.04,54.04,85.45,85.13
03046,33,013,030000,33013030000,2758,1077,81222994,79985967,2758,1077,81222994,79985967,2758,1077,81222994,79985967,100,100,100,100,100,100,100,100
03047,33,011,019501,33011019501,18,8,717832,717832,1767,707,69769026,68326777,1683,687,79083533,78783023,1.02,1.13,1.03,1.05,1.07,1.16,.91,.91
03047,33,011,022000,33011022000,1749,699,69051194,67608945,1767,707,69769026,68326777,1749,699,69051194,67608945,98.98,98.87,98.97,98.95,100,100,100,100
03048,33,011,018501,33011018501,2091,929,17749207,17749207,3426,1483,76686950,76543803,2105,933,17771303,17771303,61.03,62.64,23.15,23.19,99.33,99.57,99.88,99.88
03048,33,011,018502,33011018502,1331,551,58888710,58745563,3426,1483,76686950,76543803,1382,571,62070290,61927143,38.85,37.15,76.79,76.75,96.31,96.5,94.87,94.86
03048,33,011,022500,33011022500,4,3,49033,49033,3426,1483,76686950,76543803,6817,2622,184204092,182826360,.12,.2,.06,.06,.06,.11,.03,.03
03049,33,011,017100,33011017100,7684,2929,83697073,82254969,7688,2931,83708353,82266249,7684,2929,83697073,82254969,99.95,99.93,99.99,99.99,100,100,100,100
03049,33,011,018000,33011018000,4,2,11280,11280,7688,2931,83708353,82266249,4991,1700,52150208,51214807,.05,.07,.01,.01,.08,.12,.02,.02
03051,33,011,012100,33011012100,8193,3000,28683196,28058594,24480,9215,75811810,73397153,8201,3005,28684641,28060039,33.47,32.56,37.83,38.23,99.9,99.83,99.99,99.99
03051,33,011,012200,33011012200,7336,3055,8297918,7874027,24480,9215,75811810,73397153,7336,3055,8297918,7874027,29.97,33.15,10.95,10.73,100,100,100,100
03051,33,011,012300,33011012300,8930,3152,38778447,37412283,24480,9215,75811810,73397153,8930,3152,38778447,37412283,36.48,34.21,51.15,50.97,100,100,100,100
03051,33,011,013100,33011013100,21,8,52249,52249,24480,9215,75811810,73397153,8271,2912,39628846,38722078,.09,.09,.07,.07,.25,.27,.13,.13
03052,33,011,012100,33011012100,8,5,1445,1445,8258,2909,39578042,38671274,8201,3005,28684641,28060039,.1,.17,0,0,.1,.17,.01,.01
03052,33,011,013100,33011013100,8250,2904,39576597,38669829,8258,2909,39578042,38671274,8271,2912,39628846,38722078,99.9,99.83,100,100,99.75,99.73,99.87,99.87
03053,33,015,003701,33015003701,3587,1407,12572801,12543926,23957,8651,106687909,106355191,3587,1407,12572801,12543926,14.97,16.26,11.78,11.79,100,100,100,100
03053,33,015,003703,33015003703,4981,1937,36420400,36255067,23957,8651,106687909,106355191,5104,2038,36584076,36418743,20.79,22.39,34.14,34.09,97.59,95.04,99.55,99.55
03053,33,015,003801,33015003801,3931,1307,13987531,13949635,23957,8651,106687909,106355191,3931,1307,13987531,13949635,16.41,15.11,13.11,13.12,100,100,100,100
03053,33,015,003802,33015003802,4057,1321,22739078,22671338,23957,8651,106687909,106355191,4057,1321,22739078,22671338,16.93,15.27,21.31,21.32,100,100,100,100
03053,33,015,003901,33015003901,4027,1532,8797709,8764835,23957,8651,106687909,106355191,4076,1551,8902551,8869677,16.81,17.71,8.25,8.24,98.8,98.77,98.82,98.82
03053,33,015,003902,33015003902,3374,1147,10460154,10460154,23957,8651,106687909,106355191,3374,1147,10460154,10460154,14.08,13.26,9.8,9.84,100,100,100,100
03053,33,015,980011,33015980011,0,0,1710236,1710236,23957,8651,106687909,106355191,0,0,3827019,3827019,0,0,1.6,1.61,0,0,44.69,44.69
03054,33,011,014100,33011014100,5631,2719,16737588,15206693,25477,9807,86500111,84222976,5631,2719,16737588,15206693,22.1,27.73,19.35,18.06,100,100,100,100
03054,33,011,014201,33011014201,5859,2020,25134697,24966586,25477,9807,86500111,84222976,5876,2031,25160680,24992569,23,20.6,29.06,29.64,99.71,99.46,99.9,99.9
03054,33,011,014202,33011014202,6262,2293,13165371,13149289,25477,9807,86500111,84222976,6262,2293,13165371,13149289,24.58,23.38,15.22,15.61,100,100,100,100
03054,33,011,014300,33011014300,7725,2775,31462455,30900408,25477,9807,86500111,84222976,7725,2775,31462455,30900408,30.32,28.3,36.37,36.69,100,100,100,100
03055,33,011,016100,33011016100,2989,1188,11555310,11536427,15086,6284,64527130,64379100,2989,1188,11555310,11536427,19.81,18.91,17.91,17.92,100,100,100,100
03055,33,011,016201,33011016201,6992,3274,8758723,8748592,15086,6284,64527130,64379100,7017,3283,8956622,8946491,46.35,52.1,13.57,13.59,99.64,99.73,97.79,97.79
03055,33,011,016202,33011016202,5105,1822,44213097,44094081,15086,6284,64527130,64379100,5109,1824,45213917,45094901,33.84,28.99,68.52,68.49,99.92,99.89,97.79,97.78
03057,33,011,019502,33011019502,2409,868,43249219,43036255,2500,905,43609437,43396473,2409,868,43249219,43036255,96.36,95.91,99.17,99.17,100,100,100,100
03057,33,011,020000,33011020000,91,37,360218,360218,2500,905,43609437,43396473,5321,1967,111917560,110949327,3.64,4.09,.83,.83,1.71,1.88,.32,.32
03060,33,011,010400,33011010400,0,0,64765,926,29357,13009,17846674,16928572,4979,2113,4276057,3897733,0,0,.36,.01,0,0,1.51,.02
03060,33,011,010600,33011010600,5560,2574,2530419,2321544,29357,13009,17846674,16928572,5560,2574,2530419,2321544,18.94,19.79,14.18,13.71,100,100,100,100
03060,33,011,010700,33011010700,1570,975,788294,788294,29357,13009,17846674,16928572,1570,975,788294,788294,5.35,7.49,4.42,4.66,100,100,100,100
03060,33,011,010800,33011010800,7583,3298,2831015,2716104,29357,13009,17846674,16928572,7583,3298,2831015,2716104,25.83,25.35,15.86,16.04,100,100,100,100
03060,33,011,010900,33011010900,6183,2406,2964084,2955489,29357,13009,17846674,16928572,6183,2406,2964084,2955489,21.06,18.49,16.61,17.46,100,100,100,100
03060,33,011,011000,33011011000,5103,1829,5395367,5062545,29357,13009,17846674,16928572,5103,1829,5395367,5062545,17.38,14.06,30.23,29.91,100,100,100,100
03060,33,011,011102,33011011102,3358,1927,3272730,3083670,29357,13009,17846674,16928572,3358,1927,3272730,3083670,11.44,14.81,18.34,18.22,100,100,100,100
03062,33,011,011101,33011011101,3139,1760,1126283,1121295,26694,11020,31714780,31297883,3139,1760,1126283,1121295,11.76,15.97,3.55,3.58,100,100,100,100
03062,33,011,011200,33011011200,6360,2507,8093877,8068276,26694,11020,31714780,31297883,6360,2507,8093877,8068276,23.83,22.75,25.52,25.78,100,100,100,100
03062,33,011,011300,33011011300,4524,1516,3067446,3067446,26694,11020,31714780,31297883,4524,1516,3067446,3067446,16.95,13.76,9.67,9.8,100,100,100,100
03062,33,011,011401,33011011401,5183,2166,10960479,10862450,26694,11020,31714780,31297883,5183,2166,10960479,10862450,19.42,19.66,34.56,34.71,100,100,100,100
03062,33,011,011402,33011011402,5058,1915,4060267,4060267,26694,11020,31714780,31297883,5058,1915,4060267,4060267,18.95,17.38,12.8,12.97,100,100,100,100
03062,33,011,011500,33011011500,2430,1156,4406428,4118149,26694,11020,31714780,31297883,2430,1156,4406428,4118149,9.1,10.49,13.89,13.16,100,100,100,100
03063,33,011,010200,33011010200,7146,3255,14219532,13991617,16216,7038,21361763,20987772,7146,3255,14219532,13991617,44.07,46.25,66.57,66.67,100,100,100,100
03063,33,011,010301,33011010301,4833,2026,3835774,3762870,16216,7038,21361763,20987772,4833,2026,3835774,3762870,29.8,28.79,17.96,17.93,100,100,100,100
03063,33,011,010302,33011010302,4237,1757,3306457,3233285,16216,7038,21361763,20987772,4237,1757,3306457,3233285,26.13,24.96,15.48,15.41,100,100,100,100
03064,33,011,010100,33011010100,5345,2054,6388240,5779925,14227,6101,11664694,10687706,5345,2054,6388240,5779925,37.57,33.67,54.77,54.08,100,100,100,100
03064,33,011,010400,33011010400,4979,2113,4211292,3896807,14227,6101,11664694,10687706,4979,2113,4276057,3897733,35,34.63,36.1,36.46,100,100,98.49,99.98
03064,33,011,010500,33011010500,3903,1934,1065162,1010974,14227,6101,11664694,10687706,3903,1934,1065162,1010974,27.43,31.7,9.13,9.46,100,100,100,100
03070,33,011,019501,33011019501,24,10,850973,848253,5254,1940,112408315,111437362,1683,687,79083533,78783023,.46,.52,.76,.76,1.43,1.46,1.08,1.08
03070,33,011,020000,33011020000,5230,1930,111557342,110589109,5254,1940,112408315,111437362,5321,1967,111917560,110949327,99.54,99.48,99.24,99.24,98.29,98.12,99.68,99.68
03071,33,011,018501,33011018501,14,4,22096,22096,5109,1917,85601904,84782332,2105,933,17771303,17771303,.27,.21,.03,.03,.67,.43,.12,.12
03071,33,011,022500,33011022500,5095,1913,85579808,84760236,5109,1917,85601904,84782332,6817,2622,184204092,182826360,99.73,99.79,99.97,99.97,74.74,72.96,46.46,46.36
03076,33,011,200100,33011200100,4522,1596,27190745,26674834,12897,4598,69758868,68298210,4522,1596,27190745,26674834,35.06,34.71,38.98,39.06,100,100,100,100
03076,33,011,200200,33011200200,4092,1421,21446120,21349377,12897,4598,69758868,68298210,4092,1421,21446120,21349377,31.73,30.9,30.74,31.26,100,100,100,100
03076,33,011,200300,33011200300,4283,1581,21122003,20273999,12897,4598,69758868,68298210,4283,1581,21122003,20273999,33.21,34.38,30.28,29.68,100,100,100,100
03077,33,015,054000,33015054000,7,3,107684,107684,10155,4263,78238863,76176267,4283,1573,45028712,44305937,.07,.07,.14,.14,.16,.19,.24,.24
03077,33,015,055001,33015055001,5944,2308,45634996,44318373,10155,4263,78238863,76176267,5944,2308,45634996,44318373,58.53,54.14,58.33,58.18,100,100,100,100
03077,33,015,055002,33015055002,4194,1946,30931833,30185860,10155,4263,78238863,76176267,4194,1946,30931833,30185860,41.3,45.65,39.54,39.63,100,100,100,100
03077,33,015,058000,33015058000,10,6,1564350,1564350,10155,4263,78238863,76176267,4785,1986,125482780,120515946,.1,.14,2,2.05,.21,.3,1.25,1.3
03079,33,015,100100,33015100100,6658,2673,22422422,20860019,28776,11810,66953437,64026012,6658,2673,22422422,20860019,23.14,22.63,33.49,32.58,100,100,100,100
03079,33,015,100200,33015100200,5606,2228,8583067,8349708,28776,11810,66953437,64026012,5606,2228,8583067,8349708,19.48,18.87,12.82,13.04,100,100,100,100
03079,33,015,100301,33015100301,4521,1833,13380777,12771817,28776,11810,66953437,64026012,4521,1833,13380777,12771817,15.71,15.52,19.99,19.95,100,100,100,100
03079,33,015,100302,33015100302,4262,1862,8616832,8599449,28776,11810,66953437,64026012,4262,1862,8616832,8599449,14.81,15.77,12.87,13.43,100,100,100,100
03079,33,015,100400,33015100400,7729,3214,13950339,13445019,28776,11810,66953437,64026012,7729,3214,13950339,13445019,26.86,27.21,20.84,21,100,100,100,100
03082,33,011,019501,33011019501,1615,658,74278619,73980829,1615,658,74278619,73980829,1683,687,79083533,78783023,100,100,100,100,95.96,95.78,93.92,93.9
03084,33,011,022500,33011022500,1366,542,58133717,57575557,1366,542,58133717,57575557,6817,2622,184204092,182826360,100,100,100,100,20.04,20.67,31.56,31.49
03086,33,011,018502,33011018502,51,20,3181580,3181580,3728,1550,70121122,69876208,1382,571,62070290,61927143,1.37,1.29,4.54,4.55,3.69,3.5,5.13,5.14
03086,33,011,019000,33011019000,3677,1530,66939542,66694628,3728,1550,70121122,69876208,3677,1530,66939542,66694628,98.63,98.71,95.46,95.45,100,100,100,100
03087,33,015,106101,33015106101,7264,2579,38913974,38569979,13592,5164,72167543,69428290,7264,2579,38913974,38569979,53.44,49.94,53.92,55.55,100,100,100,100
03087,33,015,106102,33015106102,6328,2585,33253569,30858311,13592,5164,72167543,69428290,6328,2585,33253569,30858311,46.56,50.06,46.08,44.45,100,100,100,100
03101,33,011,000600,33011000600,152,86,21493,21493,3049,2007,2306374,2004383,2248,1254,497694,497694,4.99,4.29,.93,1.07,6.76,6.86,4.32,4.32
03101,33,011,001400,33011001400,274,231,140258,140258,3049,2007,2306374,2004383,2257,1161,488559,488559,8.99,11.51,6.08,7,12.14,19.9,28.71,28.71
03101,33,011,001900,33011001900,325,147,463164,427730,3049,2007,2306374,2004383,3390,1133,1578012,1542578,10.66,7.32,20.08,21.34,9.59,12.97,29.35,27.73
03101,33,011,200400,33011200400,2298,1543,1681459,1414902,3049,2007,2306374,2004383,2867,1901,1819771,1553214,75.37,76.88,72.9,70.59,80.15,81.17,92.4,91.1
03102,33,011,000202,33011000202,2297,1015,2912533,2766294,31096,14412,24001023,23122461,2297,1015,2912533,2766294,7.39,7.04,12.14,11.96,100,100,100,100
03102,33,011,000203,33011000203,3054,1998,2289902,1934594,31096,14412,24001023,23122461,3054,1998,2289902,1934594,9.82,13.86,9.54,8.37,100,100,100,100
03102,33,011,000204,33011000204,4793,2466,8943539,8870364,31096,14412,24001023,23122461,4793,2466,8943539,8870364,15.41,17.11,37.26,38.36,100,100,100,100
03102,33,011,000300,33011000300,2881,1410,515286,515286,31096,14412,24001023,23122461,2881,1410,515286,515286,9.26,9.78,2.15,2.23,100,100,100,100
03102,33,011,002000,33011002000,2208,1029,526224,464904,31096,14412,24001023,23122461,2208,1029,526224,464904,7.1,7.14,2.19,2.01,100,100,100,100
03102,33,011,002100,33011002100,4782,2091,1588204,1532463,31096,14412,24001023,23122461,4782,2091,1588204,1532463,15.38,14.51,6.62,6.63,100,100,100,100
03102,33,011,002200,33011002200,3232,1557,2026586,1933221,31096,14412,24001023,23122461,3232,1557,2026586,1933221,10.39,10.8,8.44,8.36,100,100,100,100
03102,33,011,002300,33011002300,3758,1707,2108319,2015168,31096,14412,24001023,23122461,3758,1707,2108319,2015168,12.09,11.84,8.78,8.72,100,100,100,100
03102,33,011,002702,33011002702,30,12,348331,348331,31096,14412,24001023,23122461,6029,2394,41253452,40241471,.1,.08,1.45,1.51,.5,.5,.84,.87
03102,33,011,002800,33011002800,4061,1127,2742099,2741836,31096,14412,24001023,23122461,7815,2452,18844346,18432971,13.06,7.82,11.42,11.86,51.96,45.96,14.55,14.87
03103,33,011,001200,33011001200,851,387,246913,246913,36476,15040,26288919,25300566,1919,856,822863,822863,2.33,2.57,.94,.98,44.35,45.21,30.01,30.01
03103,33,011,001400,33011001400,1539,658,268659,268659,36476,15040,26288919,25300566,2257,1161,488559,488559,4.22,4.38,1.02,1.06,68.19,56.68,54.99,54.99
03103,33,011,001500,33011001500,2940,1107,366515,366515,36476,15040,26288919,25300566,2987,1141,384224,384224,8.06,7.36,1.39,1.45,98.43,97.02,95.39,95.39
03103,33,011,001600,33011001600,3942,1680,681876,681876,36476,15040,26288919,25300566,4010,1710,693903,693903,10.81,11.17,2.59,2.7,98.3,98.25,98.27,98.27
03103,33,011,001700,33011001700,2200,1086,662093,662093,36476,15040,26288919,25300566,2226,1096,682423,682423,6.03,7.22,2.52,2.62,98.83,99.09,97.02,97.02
03103,33,011,001800,33011001800,5730,2484,1504873,1504873,36476,15040,26288919,25300566,5730,2484,1504873,1504873,15.71,16.52,5.72,5.95,100,100,100,100
03103,33,011,001900,33011001900,3065,986,1114848,1114848,36476,15040,26288919,25300566,3390,1133,1578012,1542578,8.4,6.56,4.24,4.41,90.41,87.03,70.65,72.27
03103,33,011,002400,33011002400,7118,2888,4343843,4079191,36476,15040,26288919,25300566,7118,2888,4343843,4079191,19.51,19.2,16.52,16.12,100,100,100,100
03103,33,011,002500,33011002500,5070,2250,4314331,4247826,36476,15040,26288919,25300566,5205,2305,4392486,4325981,13.9,14.96,16.41,16.79,97.41,97.61,98.22,98.19
03103,33,011,002600,33011002600,4021,1514,8185504,7727512,36476,15040,26288919,25300566,5746,2217,13041139,12509534,11.02,10.07,31.14,30.54,69.98,68.29,62.77,61.77
03103,33,011,980101,33011980101,0,0,2482681,2283477,36476,15040,26288919,25300566,0,0,2482681,2283477,0,0,9.44,9.03,0,0,100,100
03103,33,015,980011,33015980011,0,0,2116783,2116783,36476,15040,26288919,25300566,0,0,3827019,3827019,0,0,8.05,8.37,0,0,55.31,55.31
03104,33,011,000101,33011000101,2916,1328,2550085,2490133,32798,14784,21946163,21562259,2916,1328,2550085,2490133,8.89,8.98,11.62,11.55,100,100,100,100
03104,33,011,000102,33011000102,5024,1987,4684878,4408736,32798,14784,21946163,21562259,5024,1987,4684878,4408736,15.32,13.44,21.35,20.45,100,100,100,100
03104,33,011,000600,33011000600,2096,1168,476201,476201,32798,14784,21946163,21562259,2248,1254,497694,497694,6.39,7.9,2.17,2.21,93.24,93.14,95.68,95.68
03104,33,011,000700,33011000700,3109,1386,1253386,1253386,32798,14784,21946163,21562259,3109,1386,1253386,1253386,9.48,9.38,5.71,5.81,100,100,100,100
03104,33,011,000800,33011000800,2378,1018,531789,531789,32798,14784,21946163,21562259,2378,1018,531789,531789,7.25,6.89,2.42,2.47,100,100,100,100
03104,33,011,000901,33011000901,3523,1540,2811355,2811355,32798,14784,21946163,21562259,3523,1540,2811355,2811355,10.74,10.42,12.81,13.04,100,100,100,100
03104,33,011,000902,33011000902,5416,2428,4942819,4942819,32798,14784,21946163,21562259,5416,2428,4942819,4942819,16.51,16.42,22.52,22.92,100,100,100,100
03104,33,011,001000,33011001000,1456,593,1491233,1491233,32798,14784,21946163,21562259,6027,2453,14597978,12412152,4.44,4.01,6.79,6.92,24.16,24.17,10.22,12.01
03104,33,011,001100,33011001100,1456,558,1749315,1701505,32798,14784,21946163,21562259,5313,2143,5033050,4974766,4.44,3.77,7.97,7.89,27.4,26.04,34.76,34.2
03104,33,011,001200,33011001200,1068,469,575950,575950,32798,14784,21946163,21562259,1919,856,822863,822863,3.26,3.17,2.62,2.67,55.65,54.79,69.99,69.99
03104,33,011,001300,33011001300,3151,1586,504286,504286,32798,14784,21946163,21562259,3151,1586,504286,504286,9.61,10.73,2.3,2.34,100,100,100,100
03104,33,011,001400,33011001400,444,272,79642,79642,32798,14784,21946163,21562259,2257,1161,488559,488559,1.35,1.84,.36,.37,19.67,23.43,16.3,16.3
03104,33,011,001500,33011001500,47,34,17709,17709,32798,14784,21946163,21562259,2987,1141,384224,384224,.14,.23,.08,.08,1.57,2.98,4.61,4.61
03104,33,011,001600,33011001600,68,30,12027,12027,32798,14784,21946163,21562259,4010,1710,693903,693903,.21,.2,.05,.06,1.7,1.75,1.73,1.73
03104,33,011,200400,33011200400,569,358,138312,138312,32798,14784,21946163,21562259,2867,1901,1819771,1553214,1.73,2.42,.63,.64,19.85,18.83,7.6,8.9
03104,33,013,044200,33013044200,77,29,127176,127176,32798,14784,21946163,21562259,5646,2283,52833710,51801417,.23,.2,.58,.59,1.36,1.27,.24,.25
03106,33,013,003001,33013003001,4168,1555,33977303,32355071,13374,5155,96992595,94315385,4168,1555,33977303,32355071,31.16,30.16,35.03,34.31,100,100,100,100
03106,33,013,003006,33013003006,3637,1346,10308758,10286073,13374,5155,96992595,94315385,3637,1346,10308758,10286073,27.19,26.11,10.63,10.91,100,100,100,100
03106,33,013,044200,33013044200,5569,2254,52706534,51674241,13374,5155,96992595,94315385,5646,2283,52833710,51801417,41.64,43.72,54.34,54.79,98.64,98.73,99.76,99.75
03109,33,011,001000,33011001000,4571,1860,13106745,10920919,10314,4213,21344600,19074687,6027,2453,14597978,12412152,44.32,44.15,61.41,57.25,75.84,75.83,89.78,87.99
03109,33,011,001100,33011001100,3857,1585,3283735,3273261,10314,4213,21344600,19074687,5313,2143,5033050,4974766,37.4,37.62,15.38,17.16,72.6,73.96,65.24,65.8
03109,33,011,001700,33011001700,26,10,20330,20330,10314,4213,21344600,19074687,2226,1096,682423,682423,.25,.24,.1,.11,1.17,.91,2.98,2.98
