,Station_Longitude,Station_Name,Station_Latitude,lonlat,ZIPCODE
601,-73.783817,Jamaica-179th St,40.712646,"(-73.783816999999999, 40.712645999999999)",11432
602,-73.783817,Jamaica-179th St,40.712646,"(-73.783816999999999, 40.712645999999999)",11432
603,-73.793604,169th St,40.71047,"(-73.793604000000002, 40.710470000000001)",11432
604,-73.793604,169th St,40.71047,"(-73.793604000000002, 40.710470000000001)",11432
605,-73.793604,169th St,40.71047,"(-73.793604000000002, 40.710470000000001)",11432
606,-73.793604,169th St,40.71047,"(-73.793604000000002, 40.710470000000001)",11432
607,-73.803326,Parsons Blvd,40.707564,"(-73.803325999999998, 40.707563999999998)",11432
608,-73.803326,Parsons Blvd,40.707564,"(-73.803325999999998, 40.707563999999998)",11432
609,-73.803326,Parsons Blvd,40.707564,"(-73.803325999999998, 40.707563999999998)",11432
1451,-73.783817,Jamaica-179th St,40.712646,"(-73.783816999999999, 40.712645999999999)",11432
1452,-73.783817,Jamaica-179th St,40.712646,"(-73.783816999999999, 40.712645999999999)",11432
1453,-73.783817,Jamaica-179th St,40.712646,"(-73.783816999999999, 40.712645999999999)",11432
1454,-73.783817,Jamaica-179th St,40.712646,"(-73.783816999999999, 40.712645999999999)",11432
1455,-73.783817,Jamaica-179th St,40.712646,"(-73.783816999999999, 40.712645999999999)",11432
1456,-73.783817,Jamaica-179th St,40.712646,"(-73.783816999999999, 40.712645999999999)",11432
1457,-73.793604,169th St,40.71047,"(-73.793604000000002, 40.710470000000001)",11432
1458,-73.793604,169th St,40.71047,"(-73.793604000000002, 40.710470000000001)",11432
1459,-73.793604,169th St,40.71047,"(-73.793604000000002, 40.710470000000001)",11432
1460,-73.793604,169th St,40.71047,"(-73.793604000000002, 40.710470000000001)",11432
1461,-73.803326,Parsons Blvd,40.707564,"(-73.803325999999998, 40.707563999999998)",11432
1462,-73.803326,Parsons Blvd,40.707564,"(-73.803325999999998, 40.707563999999998)",11432
1463,-73.803326,Parsons Blvd,40.707564,"(-73.803325999999998, 40.707563999999998)",11432
610,-73.81070799999999,Sutphin Blvd,40.705459999999995,"(-73.810707999999991, 40.705459999999995)",11435
611,-73.81070799999999,Sutphin Blvd,40.705459999999995,"(-73.810707999999991, 40.705459999999995)",11435
612,-73.81070799999999,Sutphin Blvd,40.705459999999995,"(-73.810707999999991, 40.705459999999995)",11435
613,-73.820574,Briarwood-Van Wyck Blvd,40.709179,"(-73.820573999999993, 40.709178999999999)",11435
614,-73.820574,Briarwood-Van Wyck Blvd,40.709179,"(-73.820573999999993, 40.709178999999999)",11435
615,-73.820574,Briarwood-Van Wyck Blvd,40.709179,"(-73.820573999999993, 40.709178999999999)",11435
674,-73.807969,Sutphin Blvd-Archer Av - JFK,40.700486,"(-73.807969, 40.700485999999998)",11435
675,-73.807969,Sutphin Blvd-Archer Av - JFK,40.700486,"(-73.807969, 40.700485999999998)",11435
676,-73.807969,Sutphin Blvd-Archer Av - JFK,40.700486,"(-73.807969, 40.700485999999998)",11435
677,-73.807969,Sutphin Blvd-Archer Av - JFK,40.700486,"(-73.807969, 40.700485999999998)",11435
1464,-73.81070799999999,Sutphin Blvd,40.705459999999995,"(-73.810707999999991, 40.705459999999995)",11435
1465,-73.81070799999999,Sutphin Blvd,40.705459999999995,"(-73.810707999999991, 40.705459999999995)",11435
616,-73.831008,Kew Gardens-Union Turnpike,40.714441,"(-73.831007999999997, 40.714441000000001)",11375
617,-73.831008,Kew Gardens-Union Turnpike,40.714441,"(-73.831007999999997, 40.714441000000001)",11375
618,-73.831008,Kew Gardens-Union Turnpike,40.714441,"(-73.831007999999997, 40.714441000000001)",11375
619,-73.831008,Kew Gardens-Union Turnpike,40.714441,"(-73.831007999999997, 40.714441000000001)",11375
620,-73.837324,75th Av,40.718331,"(-73.837323999999995, 40.718330999999999)",11375
621,-73.837324,75th Av,40.718331,"(-73.837323999999995, 40.718330999999999)",11375
622,-73.837324,75th Av,40.718331,"(-73.837323999999995, 40.718330999999999)",11375
623,-73.844521,Forest Hills-71st Av,40.721691,"(-73.844521, 40.721691)",11375
624,-73.844521,Forest Hills-71st Av,40.721691,"(-73.844521, 40.721691)",11375
625,-73.852719,67th Av,40.726523,"(-73.852718999999993, 40.726523)",11375
626,-73.852719,67th Av,40.726523,"(-73.852718999999993, 40.726523)",11375
1466,-73.831008,Kew Gardens-Union Turnpike,40.714441,"(-73.831007999999997, 40.714441000000001)",11375
1467,-73.831008,Kew Gardens-Union Turnpike,40.714441,"(-73.831007999999997, 40.714441000000001)",11375
1468,-73.831008,Kew Gardens-Union Turnpike,40.714441,"(-73.831007999999997, 40.714441000000001)",11375
1469,-73.831008,Kew Gardens-Union Turnpike,40.714441,"(-73.831007999999997, 40.714441000000001)",11375
1470,-73.844521,Forest Hills-71st Av,40.721691,"(-73.844521, 40.721691)",11375
1471,-73.844521,Forest Hills-71st Av,40.721691,"(-73.844521, 40.721691)",11375
1472,-73.844521,Forest Hills-71st Av,40.721691,"(-73.844521, 40.721691)",11375
1473,-73.852719,67th Av,40.726523,"(-73.852718999999993, 40.726523)",11375
1474,-73.852719,67th Av,40.726523,"(-73.852718999999993, 40.726523)",11375
627,-73.861604,63rd Drive-Rego Park,40.729846,"(-73.861604, 40.729846000000002)",11374
628,-73.861604,63rd Drive-Rego Park,40.729846,"(-73.861604, 40.729846000000002)",11374
1775,-73.861604,63rd Drive-Rego Park,40.729846,"(-73.861604, 40.729846000000002)",11374
1844,-73.861604,63rd Drive-Rego Park,40.729846,"(-73.861604, 40.729846000000002)",11374
1845,-73.861604,63rd Drive-Rego Park,40.729846,"(-73.861604, 40.729846000000002)",11374
1846,-73.861604,63rd Drive-Rego Park,40.729846,"(-73.861604, 40.729846000000002)",11374
1847,-73.861604,63rd Drive-Rego Park,40.729846,"(-73.861604, 40.729846000000002)",11374
629,-73.869229,Woodhaven Blvd,40.733106,"(-73.869229000000004, 40.733105999999999)",11373
630,-73.869229,Woodhaven Blvd,40.733106,"(-73.869229000000004, 40.733105999999999)",11373
631,-73.869229,Woodhaven Blvd,40.733106,"(-73.869229000000004, 40.733105999999999)",11373
632,-73.877223,Grand Av-Newtown,40.737015,"(-73.877223000000001, 40.737015)",11373
633,-73.877223,Grand Av-Newtown,40.737015,"(-73.877223000000001, 40.737015)",11373
634,-73.877223,Grand Av-Newtown,40.737015,"(-73.877223000000001, 40.737015)",11373
635,-73.877223,Grand Av-Newtown,40.737015,"(-73.877223000000001, 40.737015)",11373
636,-73.877223,Grand Av-Newtown,40.737015,"(-73.877223000000001, 40.737015)",11373
637,-73.882017,Elmhurst Av,40.742453999999995,"(-73.882017000000005, 40.742453999999995)",11373
638,-73.882017,Elmhurst Av,40.742453999999995,"(-73.882017000000005, 40.742453999999995)",11373
639,-73.882017,Elmhurst Av,40.742453999999995,"(-73.882017000000005, 40.742453999999995)",11373
640,-73.882017,Elmhurst Av,40.742453999999995,"(-73.882017000000005, 40.742453999999995)",11373
641,-73.882017,Elmhurst Av,40.742453999999995,"(-73.882017000000005, 40.742453999999995)",11373
642,-73.891338,Jackson Heights-Roosevelt Ave,40.746644,"(-73.891338000000005, 40.746644000000003)",11373
643,-73.891338,Jackson Heights-Roosevelt Ave,40.746644,"(-73.891338000000005, 40.746644000000003)",11373
1475,-73.869229,Woodhaven Blvd,40.733106,"(-73.869229000000004, 40.733105999999999)",11373
1476,-73.891338,Jackson Heights-Roosevelt Ave,40.746644,"(-73.891338000000005, 40.746644000000003)",11373
1477,-73.891338,Jackson Heights-Roosevelt Ave,40.746644,"(-73.891338000000005, 40.746644000000003)",11373
1719,-73.89139399999999,Broadway-74th St,40.746848,"(-73.891393999999991, 40.746848)",11373
1848,-73.891338,Jackson Heights-Roosevelt Ave,40.746644,"(-73.891338000000005, 40.746644000000003)",11373
1849,-73.891338,Jackson Heights-Roosevelt Ave,40.746644,"(-73.891338000000005, 40.746644000000003)",11373
1850,-73.891338,Jackson Heights-Roosevelt Ave,40.746644,"(-73.891338000000005, 40.746644000000003)",11373
644,-73.898453,65th St,40.749669,"(-73.898453000000003, 40.749668999999997)",11377
645,-73.898453,65th St,40.749669,"(-73.898453000000003, 40.749668999999997)",11377
646,-73.906006,Northern Blvd,40.752885,"(-73.906006000000005, 40.752884999999999)",11377
1088,-73.896403,Fisk Av-69th St,40.746325,"(-73.896403000000007, 40.746324999999999)",11377
1089,-73.896403,Fisk Av-69th St,40.746325,"(-73.896403000000007, 40.746324999999999)",11377
1090,-73.902984,Woodside Av-61st St,40.74563,"(-73.902984000000004, 40.745629999999998)",11377
1091,-73.902984,Woodside Av-61st St,40.74563,"(-73.902984000000004, 40.745629999999998)",11377
1092,-73.902984,Woodside Av-61st St,40.74563,"(-73.902984000000004, 40.745629999999998)",11377
1093,-73.912549,Lincoln Av-52nd St,40.744149,"(-73.912548999999999, 40.744149)",11377
1094,-73.912549,Lincoln Av-52nd St,40.744149,"(-73.912548999999999, 40.744149)",11377
1095,-73.912549,Lincoln Av-52nd St,40.744149,"(-73.912548999999999, 40.744149)",11377
1096,-73.912549,Lincoln Av-52nd St,40.744149,"(-73.912548999999999, 40.744149)",11377
1478,-73.906006,Northern Blvd,40.752885,"(-73.906006000000005, 40.752884999999999)",11377
660,-73.96905500000001,Lexington Av-53rd St,40.757552000000004,"(-73.969055000000012, 40.757552000000004)",10022
661,-73.96905500000001,Lexington Av-53rd St,40.757552000000004,"(-73.969055000000012, 40.757552000000004)",10022
662,-73.975224,5th Av-53rd St,40.760166999999996,"(-73.975223999999997, 40.760166999999996)",10022
663,-73.975224,5th Av-53rd St,40.760166999999996,"(-73.975223999999997, 40.760166999999996)",10022
664,-73.975224,5th Av-53rd St,40.760166999999996,"(-73.975223999999997, 40.760166999999996)",10022
956,-73.967967,59th St,40.762526,"(-73.967967000000002, 40.762526000000001)",10022
957,-73.97192,51st St,40.757107,"(-73.971919999999997, 40.757106999999998)",10022
958,-73.97192,51st St,40.757107,"(-73.971919999999997, 40.757106999999998)",10022
959,-73.97192,51st St,40.757107,"(-73.971919999999997, 40.757106999999998)",10022
960,-73.97192,51st St,40.757107,"(-73.971919999999997, 40.757106999999998)",10022
1490,-73.96905500000001,Lexington Av-53rd St,40.757552000000004,"(-73.969055000000012, 40.757552000000004)",10022
1491,-73.96905500000001,Lexington Av-53rd St,40.757552000000004,"(-73.969055000000012, 40.757552000000004)",10022
1492,-73.975224,5th Av-53rd St,40.760166999999996,"(-73.975223999999997, 40.760166999999996)",10022
1493,-73.975224,5th Av-53rd St,40.760166999999996,"(-73.975223999999997, 40.760166999999996)",10022
1645,-73.967967,59th St,40.762526,"(-73.967967000000002, 40.762526000000001)",10022
1646,-73.967967,59th St,40.762526,"(-73.967967000000002, 40.762526000000001)",10022
1647,-73.967967,59th St,40.762526,"(-73.967967000000002, 40.762526000000001)",10022
1648,-73.967967,59th St,40.762526,"(-73.967967000000002, 40.762526000000001)",10022
1649,-73.967967,59th St,40.762526,"(-73.967967000000002, 40.762526000000001)",10022
1650,-73.97192,51st St,40.757107,"(-73.971919999999997, 40.757106999999998)",10022
1651,-73.97192,51st St,40.757107,"(-73.971919999999997, 40.757106999999998)",10022
1652,-73.97192,51st St,40.757107,"(-73.971919999999997, 40.757106999999998)",10022
1653,-73.97192,51st St,40.757107,"(-73.971919999999997, 40.757106999999998)",10022
1654,-73.97192,51st St,40.757107,"(-73.971919999999997, 40.757106999999998)",10022
1807,-73.96905500000001,Lexington Av-53rd St,40.757552000000004,"(-73.969055000000012, 40.757552000000004)",10022
1808,-73.96905500000001,Lexington Av-53rd St,40.757552000000004,"(-73.969055000000012, 40.757552000000004)",10022
1809,-73.96905500000001,Lexington Av-53rd St,40.757552000000004,"(-73.969055000000012, 40.757552000000004)",10022
1859,-73.967967,59th St,40.762526,"(-73.967967000000002, 40.762526000000001)",10022
667,-73.801109,Parsons Blvd-Archer Av - Jamaica Center,40.702147,"(-73.801108999999997, 40.702146999999997)",11433
668,-73.801109,Parsons Blvd-Archer Av - Jamaica Center,40.702147,"(-73.801108999999997, 40.702146999999997)",11433
669,-73.801109,Parsons Blvd-Archer Av - Jamaica Center,40.702147,"(-73.801108999999997, 40.702146999999997)",11433
670,-73.801109,Parsons Blvd-Archer Av - Jamaica Center,40.702147,"(-73.801108999999997, 40.702146999999997)",11433
671,-73.801109,Parsons Blvd-Archer Av - Jamaica Center,40.702147,"(-73.801108999999997, 40.702146999999997)",11433
672,-73.801109,Parsons Blvd-Archer Av - Jamaica Center,40.702147,"(-73.801108999999997, 40.702146999999997)",11433
673,-73.801109,Parsons Blvd-Archer Av - Jamaica Center,40.702147,"(-73.801108999999997, 40.702146999999997)",11433
1496,-73.801109,Parsons Blvd-Archer Av - Jamaica Center,40.702147,"(-73.801108999999997, 40.702146999999997)",11433
1497,-73.801109,Parsons Blvd-Archer Av - Jamaica Center,40.702147,"(-73.801108999999997, 40.702146999999997)",11433
1498,-73.801109,Parsons Blvd-Archer Av - Jamaica Center,40.702147,"(-73.801108999999997, 40.702146999999997)",11433
685,-73.954449,Greenpoint Av,40.731352,"(-73.954448999999997, 40.731352000000001)",11222
686,-73.954449,Greenpoint Av,40.731352,"(-73.954448999999997, 40.731352000000001)",11222
687,-73.954449,Greenpoint Av,40.731352,"(-73.954448999999997, 40.731352000000001)",11222
688,-73.951277,Nassau Av,40.724635,"(-73.951277000000005, 40.724634999999999)",11222
689,-73.951277,Nassau Av,40.724635,"(-73.951277000000005, 40.724634999999999)",11222
690,-73.951277,Nassau Av,40.724635,"(-73.951277000000005, 40.724634999999999)",11222
691,-73.951277,Nassau Av,40.724635,"(-73.951277000000005, 40.724634999999999)",11222
1499,-73.954449,Greenpoint Av,40.731352,"(-73.954448999999997, 40.731352000000001)",11222
1500,-73.954449,Greenpoint Av,40.731352,"(-73.954448999999997, 40.731352000000001)",11222
1501,-73.951277,Nassau Av,40.724635,"(-73.951277000000005, 40.724634999999999)",11222
1502,-73.951277,Nassau Av,40.724635,"(-73.951277000000005, 40.724634999999999)",11222
700,-73.95352199999999,Bedford-Nostrand Avs,40.689627,"(-73.953521999999992, 40.689627000000002)",11205
701,-73.95352199999999,Bedford-Nostrand Avs,40.689627,"(-73.953521999999992, 40.689627000000002)",11205
705,-73.96683900000001,Clinton-Washington Avs,40.688089,"(-73.966839000000007, 40.688088999999998)",11205
706,-73.96683900000001,Clinton-Washington Avs,40.688089,"(-73.966839000000007, 40.688088999999998)",11205
707,-73.96683900000001,Clinton-Washington Avs,40.688089,"(-73.966839000000007, 40.688088999999998)",11205
708,-73.96683900000001,Clinton-Washington Avs,40.688089,"(-73.966839000000007, 40.688088999999998)",11205
709,-73.96683900000001,Clinton-Washington Avs,40.688089,"(-73.966839000000007, 40.688088999999998)",11205
710,-73.96683900000001,Clinton-Washington Avs,40.688089,"(-73.966839000000007, 40.688088999999998)",11205
711,-73.96683900000001,Clinton-Washington Avs,40.688089,"(-73.966839000000007, 40.688088999999998)",11205
712,-73.96683900000001,Clinton-Washington Avs,40.688089,"(-73.966839000000007, 40.688088999999998)",11205
1507,-73.95352199999999,Bedford-Nostrand Avs,40.689627,"(-73.953521999999992, 40.689627000000002)",11205
1508,-73.95352199999999,Bedford-Nostrand Avs,40.689627,"(-73.953521999999992, 40.689627000000002)",11205
1509,-73.95352199999999,Bedford-Nostrand Avs,40.689627,"(-73.953521999999992, 40.689627000000002)",11205
1510,-73.95352199999999,Bedford-Nostrand Avs,40.689627,"(-73.953521999999992, 40.689627000000002)",11205
715,-73.898583,Van Cortlandt Park-242nd St,40.889247999999995,"(-73.898583000000002, 40.889247999999995)",10463
716,-73.898583,Van Cortlandt Park-242nd St,40.889247999999995,"(-73.898583000000002, 40.889247999999995)",10463
717,-73.898583,Van Cortlandt Park-242nd St,40.889247999999995,"(-73.898583000000002, 40.889247999999995)",10463
718,-73.898583,Van Cortlandt Park-242nd St,40.889247999999995,"(-73.898583000000002, 40.889247999999995)",10463
719,-73.90087,238th St,40.884667,"(-73.900869999999998, 40.884667)",10463
720,-73.904834,231st St,40.878856,"(-73.904833999999994, 40.878855999999999)",10463
721,-73.904834,231st St,40.878856,"(-73.904833999999994, 40.878855999999999)",10463
1511,-73.90087,238th St,40.884667,"(-73.900869999999998, 40.884667)",10463
1512,-73.904834,231st St,40.878856,"(-73.904833999999994, 40.878855999999999)",10463
1513,-73.904834,231st St,40.878856,"(-73.904833999999994, 40.878855999999999)",10463
1776,-73.90087,238th St,40.884667,"(-73.900869999999998, 40.884667)",10463
722,-73.90983100000001,Marble Hill-225th St,40.874561,"(-73.909831000000011, 40.874561)",10463
1514,-73.90983100000001,Marble Hill-225th St,40.874561,"(-73.909831000000011, 40.874561)",10463
751,-73.976218,86th St,40.788644,"(-73.976218000000003, 40.788643999999998)",10024
752,-73.976218,86th St,40.788644,"(-73.976218000000003, 40.788643999999998)",10024
753,-73.979917,79th St,40.783934,"(-73.979917, 40.783934000000002)",10024
754,-73.979917,79th St,40.783934,"(-73.979917, 40.783934000000002)",10024
1529,-73.976218,86th St,40.788644,"(-73.976218000000003, 40.788643999999998)",10024
1530,-73.976218,86th St,40.788644,"(-73.976218000000003, 40.788643999999998)",10024
1531,-73.979917,79th St,40.783934,"(-73.979917, 40.783934000000002)",10024
1532,-73.979917,79th St,40.783934,"(-73.979917, 40.783934000000002)",10024
1814,-73.976218,86th St,40.788644,"(-73.976218000000003, 40.788643999999998)",10024
764,-73.987495,Times Square,40.75529,"(-73.987494999999996, 40.755290000000002)",10018
765,-73.987495,Times Square,40.75529,"(-73.987494999999996, 40.755290000000002)",10018
1119,-73.98196300000001,5th Av,40.753821,"(-73.981963000000007, 40.753821000000002)",10018
1140,-73.986754,Times Square-42nd St,40.754672,"(-73.986754000000005, 40.754671999999999)",10018
1141,-73.986754,Times Square-42nd St,40.754672,"(-73.986754000000005, 40.754671999999999)",10018
1142,-73.986754,Times Square-42nd St,40.754672,"(-73.986754000000005, 40.754671999999999)",10018
1143,-73.986754,Times Square-42nd St,40.754672,"(-73.986754000000005, 40.754671999999999)",10018
1542,-73.987495,Times Square,40.75529,"(-73.987494999999996, 40.755290000000002)",10018
1543,-73.987495,Times Square,40.75529,"(-73.987494999999996, 40.755290000000002)",10018
1544,-73.987495,Times Square,40.75529,"(-73.987494999999996, 40.755290000000002)",10018
1545,-73.987495,Times Square,40.75529,"(-73.987494999999996, 40.755290000000002)",10018
1759,-73.98196300000001,5th Av,40.753821,"(-73.981963000000007, 40.753821000000002)",10018
1760,-73.98196300000001,5th Av,40.753821,"(-73.981963000000007, 40.753821000000002)",10018
1815,-73.987495,Times Square,40.75529,"(-73.987494999999996, 40.755290000000002)",10018
1816,-73.987495,Times Square,40.75529,"(-73.987494999999996, 40.755290000000002)",10018
1817,-73.987495,Times Square,40.75529,"(-73.987494999999996, 40.755290000000002)",10018
788,-74.0091,Wall St,40.706821000000005,"(-74.009100000000004, 40.706821000000005)",10005
789,-74.0091,Wall St,40.706821000000005,"(-74.009100000000004, 40.706821000000005)",10005
1242,-74.01105600000001,Broad St,40.706476,"(-74.011056000000011, 40.706476000000002)",10005
1243,-74.01105600000001,Broad St,40.706476,"(-74.011056000000011, 40.706476000000002)",10005
1244,-74.01105600000001,Broad St,40.706476,"(-74.011056000000011, 40.706476000000002)",10005
1245,-74.01105600000001,Broad St,40.706476,"(-74.011056000000011, 40.706476000000002)",10005
1246,-74.01105600000001,Broad St,40.706476,"(-74.011056000000011, 40.706476000000002)",10005
1587,-74.0091,Wall St,40.706821000000005,"(-74.009100000000004, 40.706821000000005)",10005
1588,-74.0091,Wall St,40.706821000000005,"(-74.009100000000004, 40.706821000000005)",10005
1589,-74.0091,Wall St,40.706821000000005,"(-74.009100000000004, 40.706821000000005)",10005
1590,-74.0091,Wall St,40.706821000000005,"(-74.009100000000004, 40.706821000000005)",10005
1795,-74.01105600000001,Broad St,40.706476,"(-74.011056000000011, 40.706476000000002)",10005
1796,-74.01105600000001,Broad St,40.706476,"(-74.011056000000011, 40.706476000000002)",10005
1797,-74.01105600000001,Broad St,40.706476,"(-74.011056000000011, 40.706476000000002)",10005
1798,-74.01105600000001,Broad St,40.706476,"(-74.011056000000011, 40.706476000000002)",10005
821,-73.92260999999999,Sutter Av,40.664716999999996,"(-73.922609999999992, 40.664716999999996)",11212
822,-73.92260999999999,Sutter Av,40.664716999999996,"(-73.922609999999992, 40.664716999999996)",11212
823,-73.92260999999999,Sutter Av,40.664716999999996,"(-73.922609999999992, 40.664716999999996)",11212
824,-73.916327,Saratoga Av,40.661453,"(-73.916326999999995, 40.661453000000002)",11212
825,-73.916327,Saratoga Av,40.661453,"(-73.916326999999995, 40.661453000000002)",11212
826,-73.916327,Saratoga Av,40.661453,"(-73.916326999999995, 40.661453000000002)",11212
827,-73.908946,Rockaway Av,40.662549,"(-73.908946, 40.662548999999999)",11212
828,-73.908946,Rockaway Av,40.662549,"(-73.908946, 40.662548999999999)",11212
829,-73.902447,Junius St,40.663515000000004,"(-73.902446999999995, 40.663515000000004)",11212
830,-73.902447,Junius St,40.663515000000004,"(-73.902446999999995, 40.663515000000004)",11212
847,-73.947642,Flatbush Av-Brooklyn College,40.632836,"(-73.947642000000002, 40.632835999999998)",11210
848,-73.947642,Flatbush Av-Brooklyn College,40.632836,"(-73.947642000000002, 40.632835999999998)",11210
849,-73.947642,Flatbush Av-Brooklyn College,40.632836,"(-73.947642000000002, 40.632835999999998)",11210
850,-73.947642,Flatbush Av-Brooklyn College,40.632836,"(-73.947642000000002, 40.632835999999998)",11210
851,-73.947642,Flatbush Av-Brooklyn College,40.632836,"(-73.947642000000002, 40.632835999999998)",11210
1608,-73.947642,Flatbush Av-Brooklyn College,40.632836,"(-73.947642000000002, 40.632835999999998)",11210
1609,-73.947642,Flatbush Av-Brooklyn College,40.632836,"(-73.947642000000002, 40.632835999999998)",11210
1610,-73.947642,Flatbush Av-Brooklyn College,40.632836,"(-73.947642000000002, 40.632835999999998)",11210
852,-73.828121,Pelham Bay Park,40.852462,"(-73.828120999999996, 40.852462000000003)",10461
853,-73.828121,Pelham Bay Park,40.852462,"(-73.828120999999996, 40.852462000000003)",10461
854,-73.828121,Pelham Bay Park,40.852462,"(-73.828120999999996, 40.852462000000003)",10461
855,-73.828121,Pelham Bay Park,40.852462,"(-73.828120999999996, 40.852462000000003)",10461
856,-73.828121,Pelham Bay Park,40.852462,"(-73.828120999999996, 40.852462000000003)",10461
857,-73.83256899999999,Buhre Av,40.84681,"(-73.832568999999992, 40.846809999999998)",10461
858,-73.83256899999999,Buhre Av,40.84681,"(-73.832568999999992, 40.846809999999998)",10461
859,-73.83256899999999,Buhre Av,40.84681,"(-73.832568999999992, 40.846809999999998)",10461
860,-73.836322,Middletown Rd,40.843863,"(-73.836321999999996, 40.843862999999999)",10461
861,-73.836322,Middletown Rd,40.843863,"(-73.836321999999996, 40.843862999999999)",10461
862,-73.842952,Westchester Square-East Tremont Av,40.839892,"(-73.842951999999997, 40.839891999999999)",10461
863,-73.847036,Zerega Av,40.836488,"(-73.847036000000003, 40.836488000000003)",10462
864,-73.847036,Zerega Av,40.836488,"(-73.847036000000003, 40.836488000000003)",10462
865,-73.85122199999999,Castle Hill Av,40.834255,"(-73.851221999999993, 40.834254999999999)",10462
866,-73.85122199999999,Castle Hill Av,40.834255,"(-73.851221999999993, 40.834254999999999)",10462
1018,-73.867615,Pelham Parkway,40.857192,"(-73.867615000000001, 40.857191999999998)",10462
1019,-73.867615,Pelham Parkway,40.857192,"(-73.867615000000001, 40.857191999999998)",10462
1020,-73.867615,Pelham Parkway,40.857192,"(-73.867615000000001, 40.857191999999998)",10462
1021,-73.86845699999999,Bronx Park East,40.848828000000005,"(-73.868456999999992, 40.848828000000005)",10462
1022,-73.86845699999999,Bronx Park East,40.848828000000005,"(-73.868456999999992, 40.848828000000005)",10462
1023,-73.86845699999999,Bronx Park East,40.848828000000005,"(-73.868456999999992, 40.848828000000005)",10462
1697,-73.867615,Pelham Parkway,40.857192,"(-73.867615000000001, 40.857191999999998)",10462
1698,-73.867615,Pelham Parkway,40.857192,"(-73.867615000000001, 40.857191999999998)",10462
1830,-73.860495,Morris Park,40.854364000000004,"(-73.860495, 40.854364000000004)",10462
867,-73.860816,Parkchester-East 177th St,40.833226,"(-73.860816, 40.833226000000003)",10472
868,-73.86761800000001,St Lawrence Av,40.831509000000004,"(-73.867618000000007, 40.831509000000004)",10472
869,-73.86761800000001,St Lawrence Av,40.831509000000004,"(-73.867618000000007, 40.831509000000004)",10472
870,-73.874516,Morrison Av-Soundview Av,40.829521,"(-73.874516, 40.829521)",10472
871,-73.874516,Morrison Av-Soundview Av,40.829521,"(-73.874516, 40.829521)",10472
872,-73.874516,Morrison Av-Soundview Av,40.829521,"(-73.874516, 40.829521)",10472
873,-73.879159,Elder Av,40.828584,"(-73.879159000000001, 40.828583999999999)",10472
874,-73.879159,Elder Av,40.828584,"(-73.879159000000001, 40.828583999999999)",10472
875,-73.88628299999999,Whitlock Av,40.826525,"(-73.886282999999992, 40.826524999999997)",10459
876,-73.88628299999999,Whitlock Av,40.826525,"(-73.886282999999992, 40.826524999999997)",10459
877,-73.890549,Hunts Point Av,40.820948,"(-73.890548999999993, 40.820948000000001)",10459
878,-73.890549,Hunts Point Av,40.820948,"(-73.890548999999993, 40.820948000000001)",10459
1033,-73.891865,Freeman St,40.829993,"(-73.891864999999996, 40.829993000000002)",10459
1034,-73.891865,Freeman St,40.829993,"(-73.891864999999996, 40.829993000000002)",10459
1035,-73.893064,Simpson St,40.824073,"(-73.893063999999995, 40.824072999999999)",10459
1036,-73.893064,Simpson St,40.824073,"(-73.893063999999995, 40.824072999999999)",10459
1037,-73.893064,Simpson St,40.824073,"(-73.893063999999995, 40.824072999999999)",10459
1038,-73.896736,Intervale Av,40.822181,"(-73.896736000000004, 40.822181)",10459
1039,-73.896736,Intervale Av,40.822181,"(-73.896736000000004, 40.822181)",10459
1040,-73.896736,Intervale Av,40.822181,"(-73.896736000000004, 40.822181)",10459
1611,-73.890549,Hunts Point Av,40.820948,"(-73.890548999999993, 40.820948000000001)",10459
1701,-73.891865,Freeman St,40.829993,"(-73.891864999999996, 40.829993000000002)",10459
1702,-73.891865,Freeman St,40.829993,"(-73.891864999999996, 40.829993000000002)",10459
1703,-73.893064,Simpson St,40.824073,"(-73.893063999999995, 40.824072999999999)",10459
1704,-73.893064,Simpson St,40.824073,"(-73.893063999999995, 40.824072999999999)",10459
879,-73.896435,Longwood Av,40.816103999999996,"(-73.896434999999997, 40.816103999999996)",10455
880,-73.896435,Longwood Av,40.816103999999996,"(-73.896434999999997, 40.816103999999996)",10455
881,-73.904098,East 149th St,40.812118,"(-73.904098000000005, 40.812117999999998)",10455
882,-73.904098,East 149th St,40.812118,"(-73.904098000000005, 40.812117999999998)",10455
1041,-73.90177,Prospect Av,40.819585,"(-73.901769999999999, 40.819584999999996)",10455
1042,-73.90177,Prospect Av,40.819585,"(-73.901769999999999, 40.819584999999996)",10455
